# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
310 0.2202090620994568 -0.1257830262184143 1.093810796737671 255 255 255 1.0 4 309
311 0.080877885222435 -0.11786350607872009 1.0269378423690796 255 255 255 1.0 4 310
312 0.12741021811962128 -0.11831995844841003 1.029245376586914 255 255 255 1.0 4 311
313 0.21435020864009857 -0.12508288025856018 1.0893473625183105 255 255 255 1.0 4 312
314 0.12991371750831604 -0.11843552440404892 1.0318288803100586 255 255 255 1.0 4 313
315 0.1739196628332138 -0.12124557048082352 1.0573902130126953 255 255 255 1.0 4 314
316 0.21952739357948303 -0.12435530126094818 1.084620714187622 255 255 255 1.0 4 315
317 -0.05632634088397026 -0.12035574018955231 1.0548352003097534 255 255 255 1.0 4 316
318 -0.053678035736083984 -0.12097084522247314 1.060649037361145 255 255 255 1.0 4 317
319 0.09003575146198273 -0.11811251938343048 1.032814383506775 255 255 255 1.0 4 318
320 0.23444505035877228 -0.124130018055439 1.0826953649520874 255 255 255 1.0 4 319
321 0.202126145362854 -0.12314273416996002 1.0768967866897583 255 255 255 1.0 4 320
322 -0.05255667492747307 -0.11972415447235107 1.054121732711792 255 255 255 1.0 4 321
323 0.13147379457950592 -0.11762268841266632 1.0333300828933716 255 255 255 1.0 4 322
324 0.1451369971036911 -0.11883696168661118 1.0421627759933472 255 255 255 1.0 4 323
325 0.15670831501483917 -0.11946801096200943 1.049053430557251 255 255 255 1.0 4 324
326 0.2192460000514984 -0.12391474843025208 1.089145541191101 255 255 255 1.0 4 325
327 0.143651083111763 -0.11855250597000122 1.0423390865325928 255 255 255 1.0 4 326
328 0.14630824327468872 -0.11834016442298889 1.0403746366500854 255 255 255 1.0 4 327
329 -0.05027391389012337 -0.11993367969989777 1.0601191520690918 255 255 255 1.0 4 328
330 0.13360761106014252 -0.11723059415817261 1.0326889753341675 255 255 255 1.0 4 329
331 0.15392006933689117 -0.11892721801996231 1.047467589378357 255 255 255 1.0 4 330
332 0.24374714493751526 -0.12313343584537506 1.0835508108139038 255 255 255 1.0 4 331
333 -0.05596648529171944 -0.11908655613660812 1.0548219680786133 255 255 255 1.0 4 332
334 0.048127494752407074 -0.11642402410507202 1.0299487113952637 255 255 255 1.0 4 333
335 0.20147213339805603 -0.12172538787126541 1.073294758796692 255 255 255 1.0 4 334
336 -0.04692051559686661 -0.11862340569496155 1.0519553422927856 255 255 255 1.0 4 335
337 0.12403015047311783 -0.11639121919870377 1.028145670890808 255 255 255 1.0 4 336
338 0.14282351732254028 -0.11758612096309662 1.0420238971710205 255 255 255 1.0 4 337
339 -0.05597546696662903 -0.11846066266298294 1.0548888444900513 255 255 255 1.0 4 338
340 0.20157557725906372 -0.12085380405187607 1.072106957435608 255 255 255 1.0 4 339
341 0.11417916417121887 -0.11568497121334076 1.0272042751312256 255 255 255 1.0 4 340
342 0.15735091269016266 -0.11793500185012817 1.048532247543335 255 255 255 1.0 4 341
343 0.13102370500564575 -0.11604569852352142 1.0319019556045532 255 255 255 1.0 4 342
344 0.16033361852169037 -0.11733080446720123 1.0434623956680298 255 255 255 1.0 4 343
345 0.21610380709171295 -0.12186535447835922 1.0844483375549316 255 255 255 1.0 4 344
346 0.04129548743367195 -0.11531436443328857 1.0305616855621338 255 255 255 1.0 4 345
347 -0.05052197352051735 -0.11726811528205872 1.0504688024520874 255 255 255 1.0 4 346
348 -0.03182404860854149 -0.11671073734760284 1.0441783666610718 255 255 255 1.0 4 347
349 0.1588483601808548 -0.11683725565671921 1.0436583757400513 255 255 255 1.0 4 348
350 0.19745011627674103 -0.1201542392373085 1.0745916366577148 255 255 255 1.0 4 349
351 0.1253693401813507 -0.11495089530944824 1.030655860900879 255 255 255 1.0 4 350
352 0.24062654376029968 -0.12103180587291718 1.085290789604187 255 255 255 1.0 4 351
353 -0.04066953435540199 -0.1155727356672287 1.0421054363250732 255 255 255 1.0 4 352
354 0.1301645040512085 -0.11456924676895142 1.0281453132629395 255 255 255 1.0 4 353
355 -0.07041970640420914 -0.11726999282836914 1.0598782300949097 255 255 255 1.0 4 354
356 0.1662072092294693 -0.11626450717449188 1.046281099319458 255 255 255 1.0 4 355
357 -0.045448366552591324 -0.11626166850328445 1.0515789985656738 255 255 255 1.0 4 356
358 -0.04678638279438019 -0.11584547907114029 1.049088954925537 255 255 255 1.0 4 357
359 -0.035959143191576004 -0.11533095687627792 1.0446256399154663 255 255 255 1.0 4 358
360 0.1627667397260666 -0.11543064564466476 1.0424634218215942 255 255 255 1.0 4 359
361 0.15586131811141968 -0.11539371311664581 1.0459226369857788 255 255 255 1.0 4 360
362 0.15746092796325684 -0.1159384474158287 1.0521354675292969 255 255 255 1.0 4 361
363 0.12629181146621704 -0.11379927396774292 1.0317425727844238 255 255 255 1.0 4 362
364 -0.07121001183986664 -0.11621526628732681 1.0610038042068481 255 255 255 1.0 4 363
365 -0.22411586344242096 -0.1258426308631897 1.1567462682724 255 255 255 1.0 4 364
366 0.12584440410137177 -0.11354435980319977 1.0346659421920776 255 255 255 1.0 4 365
367 0.1278187334537506 -0.11308730393648148 1.0297938585281372 255 255 255 1.0 4 366
368 0.23938466608524323 -0.11873496323823929 1.0851829051971436 255 255 255 1.0 4 367
369 0.16159960627555847 -0.11407065391540527 1.0423976182937622 255 255 255 1.0 4 368
370 0.14624813199043274 -0.11352315545082092 1.0403473377227783 255 255 255 1.0 4 369
371 -0.23172518610954285 -0.12609748542308807 1.166623592376709 255 255 255 1.0 4 370
372 0.23713265359401703 -0.1177145466208458 1.0796564817428589 255 255 255 1.0 4 371
373 -0.04718906059861183 -0.11378470808267593 1.0494499206542969 255 255 255 1.0 4 372
374 0.12511315941810608 -0.11194270849227905 1.0282297134399414 255 255 255 1.0 4 373
375 0.28669223189353943 -0.1174808144569397 1.079200267791748 255 255 255 1.0 4 374
376 -0.23005877435207367 -0.12512265145778656 1.1622494459152222 255 255 255 1.0 4 375
377 0.15134385228157043 -0.11268682777881622 1.0374163389205933 255 255 255 1.0 4 376 4 382
378 0.08007838577032089 -0.11009979248046875 1.0170612335205078 255 255 255 1.0 4 377
379 0.14793972671031952 -0.11242237687110901 1.0363672971725464 255 255 255 1.0 4 378
380 0.1553698182106018 -0.11299703270196915 1.0425693988800049 255 255 255 1.0 4 379
381 0.19989068806171417 -0.11586745083332062 1.0692715644836426 255 255 255 1.0 4 380
382 0.2457837164402008 -0.11720732599496841 1.0810741186141968 255 255 255 1.0 4 381
383 0.14641250669956207 -0.11227487027645111 1.0392955541610718 255 255 255 1.0 4 376 4 382
384 0.2260122448205948 -0.11731027811765671 1.0847632884979248 255 255 255 1.0 4 383 4 384
385 0.10561582446098328 -0.11000179499387741 1.017859935760498 255 255 255 1.0 4 383 4 384
386 0.20869962871074677 -0.11616188287734985 1.0760009288787842 255 255 255 1.0 4 385
387 0.22791802883148193 -0.11690813302993774 1.0829427242279053 255 255 255 1.0 4 386
388 0.16008897125720978 -0.11283576488494873 1.0472559928894043 255 255 255 1.0 4 387
389 -0.12742818892002106 -0.11682745069265366 1.0919026136398315 255 255 255 1.0 4 388
390 -0.1262388378381729 -0.11678367853164673 1.0915443897247314 255 255 255 1.0 4 389
391 -0.12464937567710876 -0.11645747721195221 1.0879286527633667 255 255 255 1.0 4 390
392 0.15862178802490234 -0.11241398006677628 1.0446715354919434 255 255 255 1.0 4 391
393 0.2460716962814331 -0.11629995703697205 1.0807151794433594 255 255 255 1.0 4 392
394 0.05568928271532059 -0.11031368374824524 1.0282727479934692 255 255 255 1.0 4 393
395 0.05891864001750946 -0.11029089987277985 1.0272026062011719 255 255 255 1.0 4 394
396 0.1635289192199707 -0.11246756464242935 1.0482951402664185 255 255 255 1.0 4 395
397 -0.23351185023784637 -0.12362826615571976 1.1631922721862793 255 255 255 1.0 4 396
398 -0.1262494921684265 -0.11635451018810272 1.0916087627410889 255 255 255 1.0 3 2913 4 397
399 0.10191422700881958 -0.10943504422903061 1.020302653312683 255 255 255 1.0 4 398
400 0.13163051009178162 -0.10993342846632004 1.0261884927749634 255 255 255 1.0 4 399
401 0.14967970550060272 -0.11135081201791763 1.0386497974395752 255 255 255 1.0 4 400
402 0.1599295437335968 -0.11188925057649612 1.0436445474624634 255 255 255 1.0 4 401
403 -0.2926253080368042 -0.12656185030937195 1.1927640438079834 255 255 255 1.0 4 402
404 -0.12822303175926208 -0.11594624817371368 1.089097261428833 255 255 255 1.0 4 403
405 -0.032908469438552856 -0.11099033057689667 1.0406429767608643 255 255 255 1.0 4 404
406 0.176107257604599 -0.11173752695322037 1.0438767671585083 255 255 255 1.0 4 405
407 -0.07482612133026123 -0.11258699744939804 1.0589661598205566 255 255 255 1.0 4 406
408 0.09676637500524521 -0.10845538228750229 1.0154513120651245 255 255 255 1.0 4 407
409 -0.06964599341154099 -0.11190095543861389 1.0540237426757812 255 255 255 1.0 4 408
410 0.10981958359479904 -0.10810711234807968 1.014236330986023 255 255 255 1.0 4 409
411 0.1615545004606247 -0.11164296418428421 1.0470304489135742 255 255 255 1.0 4 410
412 -0.02894517220556736 -0.1106041967868805 1.0427350997924805 255 255 255 1.0 4 411
413 0.1347290426492691 -0.10906065255403519 1.0248154401779175 255 255 255 1.0 4 412
414 0.2083289474248886 -0.11408734321594238 1.0720725059509277 255 255 255 1.0 4 413
415 0.13899317383766174 -0.10895923525094986 1.027815341949463 255 255 255 1.0 4 414
416 0.05832924321293831 -0.10844594240188599 1.0236284732818604 255 255 255 1.0 4 415 4 418
417 0.15927284955978394 -0.11054618656635284 1.0413633584976196 255 255 255 1.0 4 416
418 0.16204366087913513 -0.11064865440130234 1.0429019927978516 255 255 255 1.0 4 417
419 -0.14952917397022247 -0.11620152741670609 1.1048731803894043 255 255 255 1.0 4 415 4 418
420 -0.2307644635438919 -0.12123134732246399 1.1596949100494385 255 255 255 1.0 4 419
421 0.061343565583229065 -0.10809025168418884 1.0258749723434448 255 255 255 1.0 4 420
422 -0.29190289974212646 -0.12446503341197968 1.1931804418563843 255 255 255 1.0 4 421
423 0.16856332123279572 -0.10980009287595749 1.042385220527649 255 255 255 1.0 4 422
424 -0.03032585419714451 -0.10896655917167664 1.0404105186462402 255 255 255 1.0 4 423
425 -0.027851475402712822 -0.10910278558731079 1.0423835515975952 255 255 255 1.0 4 424
426 0.08737627416849136 -0.10651010274887085 1.0141668319702148 255 255 255 1.0 4 425
427 0.062220264226198196 -0.10674471408128738 1.0222030878067017 255 255 255 1.0 4 426
428 -0.05066367983818054 -0.1080770194530487 1.0445939302444458 255 255 255 1.0 4 427
429 0.06662598997354507 -0.10577231645584106 1.0172289609909058 255 255 255 1.0 4 428
430 0.13534913957118988 -0.1059189885854721 1.0243265628814697 255 255 255 1.0 4 429
431 -0.051419880241155624 -0.10748874396085739 1.0449581146240234 255 255 255 1.0 4 430
432 0.16232876479625702 -0.10768026858568192 1.042601466178894 255 255 255 1.0 4 431
433 -0.049386072903871536 -0.106535404920578 1.0411858558654785 255 255 255 1.0 4 432
434 -0.050318557769060135 -0.1062435507774353 1.0439279079437256 255 255 255 1.0 4 433
435 0.027325129136443138 -0.10426566004753113 1.0197840929031372 255 255 255 1.0 4 434
436 0.08748368173837662 -0.10374755412340164 1.0165894031524658 255 255 255 1.0 4 435
437 0.1235084980726242 -0.10420597344636917 1.018186330795288 255 255 255 1.0 4 436
438 0.20831115543842316 -0.10864190757274628 1.0625064373016357 255 255 255 1.0 4 437
439 -0.19375821948051453 -0.11427215486764908 1.1295543909072876 255 255 255 1.0 4 438
440 0.23386996984481812 -0.10940061509609222 1.073529839515686 255 255 255 1.0 4 439
441 -0.028427038341760635 -0.10496252030134201 1.0361568927764893 255 255 255 1.0 4 440
442 -0.02184165269136429 -0.10538189858198166 1.0383810997009277 255 255 255 1.0 4 441
443 0.16377823054790497 -0.10607144981622696 1.0423532724380493 255 255 255 1.0 4 442
444 0.15805964171886444 -0.10562112182378769 1.0412603616714478 255 255 255 1.0 4 443
445 -0.05072459578514099 -0.10449786484241486 1.038907527923584 255 255 255 1.0 4 444
446 -0.025820288807153702 -0.10433924198150635 1.0364716053009033 255 255 255 1.0 4 445
447 0.12333995848894119 -0.10233745723962784 1.0140674114227295 255 255 255 1.0 4 446
448 -0.10229048132896423 -0.10692477226257324 1.0663464069366455 255 255 255 1.0 4 447
449 -0.024453215301036835 -0.10430965572595596 1.0389225482940674 255 255 255 1.0 4 448
450 -0.018573563545942307 -0.10403572022914886 1.036294937133789 255 255 255 1.0 4 449 4 450
451 -0.012692171148955822 -0.10391838848590851 1.0343185663223267 255 255 255 1.0 4 449 4 450
452 0.09610528498888016 -0.10191178321838379 1.012675166130066 255 255 255 1.0 4 451
453 0.19131730496883392 -0.1055961549282074 1.0492160320281982 255 255 255 1.0 4 452
454 -0.1974380761384964 -0.11266205459833145 1.1299567222595215 255 255 255 1.0 4 453
455 -0.05221806466579437 -0.10414975881576538 1.0395489931106567 255 255 255 1.0 4 454
456 -0.023006489500403404 -0.10387559980154037 1.03759765625 255 255 255 1.0 4 455
457 0.20507363975048065 -0.10631299763917923 1.0571532249450684 255 255 255 1.0 4 456
458 0.12134523689746857 -0.10159072279930115 1.012102723121643 255 255 255 1.0 4 457
459 0.23810194432735443 -0.10747276991605759 1.0703660249710083 255 255 255 1.0 4 458
460 0.09408486634492874 -0.10142789036035538 1.0139904022216797 255 255 255 1.0 4 459
461 0.09750448912382126 -0.1007530689239502 1.0085219144821167 255 255 255 1.0 4 460
462 0.09850407391786575 -0.1006900742650032 1.0078679323196411 255 255 255 1.0 4 461
463 -0.13544605672359467 -0.10761221498250961 1.0854637622833252 255 255 255 1.0 4 462
464 -0.052411358803510666 -0.1035655289888382 1.04270339012146 255 255 255 1.0 4 463
465 -0.027952110394835472 -0.10280555486679077 1.0337955951690674 255 255 255 1.0 4 464
466 0.07294848561286926 -0.1013721451163292 1.0167452096939087 255 255 255 1.0 4 465
467 0.11253403127193451 -0.10069655627012253 1.0098989009857178 255 255 255 1.0 4 466
468 0.16309578716754913 -0.10401871055364609 1.0428391695022583 255 255 255 1.0 4 467
469 -0.04612914100289345 -0.1024206280708313 1.0342036485671997 255 255 255 1.0 4 468
470 0.09949599206447601 -0.10001979023218155 1.0072200298309326 255 255 255 1.0 4 469
471 0.10855872184038162 -0.10054773092269897 1.012602686882019 255 255 255 1.0 4 470
472 -0.13779175281524658 -0.1068127453327179 1.083149790763855 255 255 255 1.0 4 471
473 -0.03338407352566719 -0.10188572853803635 1.0318341255187988 255 255 255 1.0 4 472
474 0.1581716686487198 -0.10338719189167023 1.044830083847046 255 255 255 1.0 4 473
475 -0.07712000608444214 -0.10313595086336136 1.0456658601760864 255 255 255 1.0 4 474
476 -0.05112483352422714 -0.1024528369307518 1.0392634868621826 255 255 255 1.0 4 475
477 -0.01516791246831417 -0.10210563242435455 1.0332509279251099 255 255 255 1.0 4 476
478 0.04436519742012024 -0.10012882202863693 1.0177001953125 255 255 255 1.0 4 477
479 0.16765475273132324 -0.10289502143859863 1.0438543558120728 255 255 255 1.0 4 478
480 0.23727497458457947 -0.10594502836465836 1.0754307508468628 255 255 255 1.0 4 479
481 -0.01815173216164112 -0.10130937397480011 1.0332577228546143 255 255 255 1.0 4 480
482 0.23921798169612885 -0.10540049523115158 1.0702296495437622 255 255 255 1.0 4 481
483 0.24097424745559692 -0.10517150163650513 1.0716975927352905 255 255 255 1.0 4 482
484 -0.02540643885731697 -0.1008407324552536 1.0328247547149658 255 255 255 1.0 4 483
485 -0.19888202846050262 -0.10976935923099518 1.1315350532531738 255 255 255 1.0 4 484
486 -0.04893980920314789 -0.10067242383956909 1.0325393676757812 255 255 255 1.0 4 485
487 -0.053197070956230164 -0.10066459327936172 1.0372722148895264 255 255 255 1.0 4 486
488 -0.015213998034596443 -0.10030406713485718 1.0326952934265137 255 255 255 1.0 4 487
489 -0.0493239164352417 -0.09991837292909622 1.0320830345153809 255 255 255 1.0 4 488
490 0.10742170363664627 -0.09821250289678574 1.012563943862915 255 255 255 1.0 4 489
491 -0.1271643042564392 -0.103488989174366 1.0735042095184326 255 255 255 1.0 4 490
492 -0.04747706651687622 -0.09958534687757492 1.0320327281951904 255 255 255 1.0 4 491
493 0.27954238653182983 -0.10270442068576813 1.0608657598495483 255 255 255 1.0 4 492
494 -0.009794852696359158 -0.09907440096139908 1.0295493602752686 255 255 255 1.0 4 493
495 -0.03353308141231537 -0.09857794642448425 1.0261919498443604 255 255 255 1.0 4 494
496 0.07740581035614014 -0.09801311045885086 1.0188740491867065 255 255 255 1.0 4 495
497 -0.018461354076862335 -0.09863083809614182 1.0305626392364502 255 255 255 1.0 4 496
498 -0.017705654725432396 -0.09875297546386719 1.030912160873413 255 255 255 1.0 4 497
499 -0.01297563873231411 -0.0985373854637146 1.028742790222168 255 255 255 1.0 4 498
500 -0.011284086853265762 -0.09891095757484436 1.034034252166748 255 255 255 1.0 4 499
501 0.2824413478374481 -0.10211849957704544 1.0633512735366821 255 255 255 1.0 4 500
502 0.27075791358947754 -0.10141871869564056 1.056854009628296 255 255 255 1.0 4 501
503 0.20862272381782532 -0.10055073350667953 1.050614595413208 255 255 255 1.0 4 502
504 0.0207971278578043 -0.09707579761743546 1.01975679397583 255 255 255 1.0 4 503
505 -0.11984171718358994 -0.10148845613002777 1.0721510648727417 255 255 255 1.0 4 504
506 0.2789602279663086 -0.10139287263154984 1.0660088062286377 255 255 255 1.0 4 505
507 -0.13003432750701904 -0.1020713597536087 1.0814794301986694 255 255 255 1.0 4 506
508 0.2096792459487915 -0.0999477207660675 1.052626371383667 255 255 255 1.0 4 507
509 -0.23876723647117615 -0.10804029554128647 1.1493525505065918 255 255 255 1.0 4 508
510 -0.018839405849575996 -0.09741664677858353 1.0308284759521484 255 255 255 1.0 4 509
511 0.2849566340446472 -0.10035552084445953 1.0589990615844727 255 255 255 1.0 4 510
512 -0.23618179559707642 -0.10799590498209 1.152303695678711 255 255 255 1.0 4 511
513 -0.14978215098381042 -0.10229003429412842 1.0872912406921387 255 255 255 1.0 4 512 4 513
514 0.1968451291322708 -0.09944207221269608 1.0510679483413696 255 255 255 1.0 4 512 4 513
515 -0.012695196084678173 -0.09710569679737091 1.0317639112472534 255 255 255 1.0 4 514
516 0.21429412066936493 -0.09942982345819473 1.053454041481018 255 255 255 1.0 4 515
517 -0.20212817192077637 -0.10507021099328995 1.125058889389038 255 255 255 1.0 4 516
518 -0.1810079962015152 -0.10355278104543686 1.1073585748672485 255 255 255 1.0 4 517
519 -0.04234471172094345 -0.09685885161161423 1.030807375907898 255 255 255 1.0 4 518
520 -0.041104938834905624 -0.09644056111574173 1.0266599655151367 255 255 255 1.0 4 519
521 -0.02827484719455242 -0.09684336185455322 1.0314005613327026 255 255 255 1.0 4 520
522 0.2683784067630768 -0.099924236536026 1.0593098402023315 255 255 255 1.0 4 521
523 0.25841549038887024 -0.10010194033384323 1.0644276142120361 255 255 255 1.0 4 522
524 -0.17295491695404053 -0.10288155823945999 1.1054390668869019 255 255 255 1.0 4 523
525 -0.017028288915753365 -0.0963098332285881 1.030080795288086 255 255 255 1.0 4 524
